id,filename,pid,text
1066,hal-00398330.training.tei.xml,4,"Among the ∼200 extrasolar planets discovered so far by Doppler spectroscopy, 33 are known to orbit the components of binaries or triple stars ( Eggenberger et al. 2004;Mugrauer et al. 2005;Raghavan et al. 2006). However, unlike the giant planet around HD 188753 A, most of these planets reside in systems with separations larger than 100 AU. The occurrence of planets in binaries with semimajor axes below 100 AU is therefore still largely unprobed. Despite this strong bias and prior to the discovery by Konacki, three planets were found in stellar systems with separations close to 20 AU: Gliese 86 ( Queloz et al. 2000;Els et al. 2001;Mugrauer & Neuhäuser 2005;Lagrange et al. 2006), γ Cephei ( Hatzes et al. 2003;Neuhäuser et al. 2007;Torres 2007), and HD 41004 ( Zucker et al. 2003Zucker et al. , 2004). Two features render the planet around HD 188753 A particularly interesting. First, both the planetary and the binary orbital parameters are known (only γ Cephei shares this property). Second, the binary periastron distance may be small enough to preclude giant planet formation according to the canonical models."
1067,hal-00398330.training.tei.xml,5,"Doppler searches for planets in close binaries have recently proven feasible using dedicated reduction techniques based ontwo-dimensional correlation ( Zucker et al. 2003;Konacki 2005b). In order to probe the occurrence of planets in close stellar systems, two surveys searching for planets in spectroscopic binaries are currently underway ( Eggenberger et al. 2003;Konacki 2005b), the planet around HD 188753 A being a product of Konacki's survey. Yet, deriving the velocity of HD 188753 A to the precision needed to reveal the presence of a planet is particularly challenging, as the radial velocity of the secondary, HD 188753 Ba, varies with a semiamplitude of ∼13 km s −1 over a timescale of 155 days."
1068,hal-00398330.training.tei.xml,6,"In order to study this intriguing system further, we monitored HD 188753 duringone year with the ELODIE spectrograph ( Baranne et al. 1996). We then used our multi-order TODCOR algorithm ( Zucker et al. 2003) to derive the radial velocities of the two brightest components, namely HD 188753 A and HD 188753 Ba. Unfortunately, our data and analysis do not confirm the existence of the planet reported by Konacki (2005a) around HD 188753 A. We present our observations and data reduction technique in Sect. 2. Our results and the lack of evidence of a hot Jupiter around HD 188753 A are described in Sect. 3 and discussed in Sect. 4."
1069,hal-00398330.training.tei.xml,7,"We observed HD 188753 with the ELODIE echelle spectrograph ( Baranne et al. 1996) at the Observatoire de Haute-Provence (France) betweenJuly 2005 and August 2006. Altogether, we gathered 48 spectra with a typical signal-to-noise ratio of 55 (per pixel at 550 nm). In the course of the observations, we realized that the precision seemed degraded when the two brightest stars (A and Ba) had similar velocities (velocity difference of less than a few km s −1 ), and we subsequently avoided observing the system at those particular phases of the 155-day modulation."
1070,hal-00398330.training.tei.xml,8,"Our spectra were reduced and cross-correlated online, the wavelength calibration being provided by the thorium-argon simultaneous reference technique ( Baranne et al. 1996). The double-lined nature of HD 188753 was evident at the telescope, wheretwo blended correlation features could be seen, one corresponding to component A, the other corresponding to component Ba. The contribution of the third component (Bb) to the total flux is quite modest, so that the system can basically be considered as a double-lined spectroscopic binary. Nonetheless, extracting precise radial velocities for the two brightest stars of the system is challenging, for two main reasons: (i) the difference in mean velocity between components A and Ba is currently only of 2 km s −1 ; (ii) the radial velocity of component Ba varies with a period of 155 days and a semiamplitude of ∼13 km s −1 , which is not very different from the sum of the intrinsic widths of the two correlation features. This leads to a situation where the two correlation features are always strongly blended, the blend changing continuously due to the 155-day modulation."
1071,hal-00398330.training.tei.xml,9,"Given the double-lined nature of HD 188753 and the strong line blending, we derived radial velocities using a multi-order version ( Zucker et al. 2003) of thetwo-dimensional correlation algorithm TODCOR (Zucker & Mazeh 1994). This algorithm uses two templates with a given flux ratio and unknown Doppler shifts to compute the two-dimensional correlation function, whose maximum simultaneously gives the radial velocity of both components. Our version of TODCOR uses as templates high signal-to-noise stellar spectra built up using spectra from our planet search programs with CORALIE and ELODIE (Queloz et al. 2000;Perrier et al. 2003), along with spectra from the surveys for low-mass companions to M dwarfs by Delfosse and coworkers ( Delfosse et al. 1998Delfosse et al. , 1999). Each template can furthermore be convolved with a rotational broadening profile, thus allowing for a better fit to the observed spectrum. In the multi-order version of TODCOR, the flux ratio is a function of wavelength and is calculated for each order according to the spectral types of the two templates using the library of spectral energy distributions by Pickles (1998). To insure fine-tuning with the observed system, the table of flux ratios can also be multiplied by a global normalization factor."
1072,hal-00398330.training.tei.xml,10,"To derive the radial velocities of HD 188753 A and Ba, we ran TODCOR for a variety of different pairs of templates from our library, searching for the pair that best matches our observed composite spectra. Thetwo templates finally retained were the spectrum of HD 224752 (a G6 dwarf) for HD 188753 A and the spectrum of HD 225208 (a K0 dwarf) for HD 188753 Ba. This template configuration was chosen because (i) it gave the lowest residuals for the spectroscopic orbit of component Ba, and (ii) the primary template maximized the correlation coefficient for component A. Additional fine-tuning consisted of broadening the primary and secondary templates by υ sin i of 1 km s −1 and 3 km s −1 , respectively, on top of their initial broadening of 3.6 km s −1 and 1.4 km s −1. With this TODCOR setup, a third correlation feature corresponding to component Bb was visible at some orbital phases. Although not feasible with TODCOR, extracting the exact radial velocity of component Bb from our spectra is possible and will be the subject of a forthcoming paper (Mazeh et al. in prep.)."
1073,hal-00398330.training.tei.xml,11,"Our radial velocities for HD 188753 A and HD 188753 Ba are displayed in Fig. 1 and are listed in Table 1 available in the electronic version. Internal uncertainties for each measurement were first estimated using aone-dimensional error analysis as explained in Zucker & Mazeh (1994). Internal uncertainties computed in this way seem correct from a relative point of view, but are too pessimistic in absolute terms when compared to external uncertainties measured by the root-mean-squares (rms) around the orbits. This is true not only for HD 188753 A and Ba, but also for the few other systems we have analyzed so far with TODCOR. We consequently used the one-dimensional uncertainties as relative weights, but then rescaled them globally, forcing the match with the rms derived from the external error analysis. The internal uncertainties finally used (and given in electronic form) are those rescaled values."
1074,hal-00398330.training.tei.xml,12,"The error analysis shows that the precision on our radial velocities is degraded (factor of about 2) when the velocity difference between components A and Ba is less than3 km s −1. Note that, although not reported, Konacki probably faced the same problem, since in his measurements, taken in 7 runs spread over 466 days, the difference in radial velocity between the two brightest components is always greater than 7 km s −1 , which is not likely to be a coincidence as this happens only about half of the time. In consequence, we derived orbital solutions using only our 41 measurements with a velocity difference larger than 3 km s −1 ."
1075,hal-00398330.training.tei.xml,13,"As shown by Konacki (2005a), the spectroscopic binary with a period of155 days detected by Griffin (1977) is the B component. Our single-lined spectroscopic orbit for HD 188753 B (including a linear drift to take the long-period AB motion into account) is displayed in Fig. 1. The corresponding orbital elements are listed in Table 2. All these elements are relatively well constrained."
1076,hal-00398330.training.tei.xml,14,"For the A component, the dominant motion seen in our data is a steady decrease in velocity. To check the consistency of this velocity decrease with the25.7-year orbital motion of the AB pair, we fitted our radial velocities with a Keplerian curve computed using the elements from the visual orbit (Söderhjelm 1999) as fixed parameters. The only two free parameters in the fit were thus the systemic velocity and the velocity semiamplitude, K A. The result is displayed in Fig. 1 and shows that the observed velocity decrease is indeed consistent with the orbital motion of the AB pair. The fit in Fig. 1 yields a velocity semiamplitude K A = 5.54 ± 0.25 km s −1. Combining this value with the sum K A + K B = 9.23 ± 0.86 km s −1 derived from the elements of the visual orbit 1 , we obtain a mass ratio q AB = M B /M A = 1.50 ± 0.37. This value is fully consistent with the masses reported by Konacki (2005a), which yield a mass ratio q AB = 1.54 ± 0.12."
1077,hal-00398330.training.tei.xml,15,"In order to further study the radial-velocity variation induced by the wide orbit, we show in Fig. 2 the velocity of HD 188753 A along with the velocity of HD 188753 Ba after having removed 1 Söderhjelm (1999) does not give uncertainties on the orbital elements. Our calculation assumes uncertainties of0.1 years on the period, of 0.02 on the angular semimajor axis, and of 0.03 on the eccentricity. the 155-day modulation. This is presented in two panels. The left-hand panel depicts the two sets of velocities as a function of time, where the opposite slopes of the two stars can be seen easily. The right-hand panel shows a Wilson-Mazeh plot (Wilson 1941;Mazeh et al. 2002) in which the velocities of HD 188753 Ba and HD 188753 A are plotted against each other (with the average velocity removed from each data set). As explained in Wilson (1941), plotting the pairs of velocities corresponding to each observation in this way should result in a straight line, whose negative slope is the inverse of the mass ratio. Figure 2 shows that our data points are indeed consistent with a straight line, except for two somewhat discordant points. Fitting the plot in Fig. 2 with a linear relation through the origin, taking individual uncertainties on both axes into account and ignoring the two discordant measurements, we obtain a mass ratio q AB = 1.54 ± 0.19. This result is in very good agreement with the two values reported previously, emphasizing the consistency between our radial velocities, the visual orbit determined by Söderhjelm (1999), and the masses derived by Konacki (2005a)."
1078,hal-00398330.training.tei.xml,16,"To search for evidence of the planet found by Konacki (2005a), we computed the Lomb-Scargle periodogram of the residuals around the long-period AB orbit for component A. This is shown in Fig. 3. Contrary to our expectations, we did not find any significant signal in this periodogram, in particular at a frequency of0.30 days −1 , corresponding to the 3.35-day planet reported by Konacki (2005a). That is, our velocities for HD 188753 A show no sign of a short-period signal in addition to the velocity decrease related to the AB orbital motion. The rms of 60 m s −1 is basically noise and can be interpreted as the precision we achieve on the radial velocity of this star."
1079,hal-00398330.training.tei.xml,17,"Could it be that we missed the planet discovered by Konacki (2005a), either because of inadequate temporal sampling or because of insufficient precision? To check the adequacy of our precision and temporal sampling to detect the potential hot Jupiter around HD 188753 A, we constructed1000 artificial velocity sets by adding a residual value (drawn at random from our residual data set for component A) to a planetary signal computed from the orbital parameters quoted by Konacki (2005a), and sampled at our own observing epochs. Note that in the planetary signal we included the linear and quadratic trends reported by Konacki (2005a) and corresponding to the 25.7-year orbital motion. We then analyzed each of these artificial velocity sets by subtracting a linear drift representing the long-period AB orbital motion and by computing the Lomb-Scargle periodogram of the residuals. All the mock residual sets displayed an rms ≥105 m s −1 , that is, about twice larger than the value actually observed. In the Lomb-Scargle periodogram, all the artificial sets displayed a marked peak at the expected frequency, with a false alarm probability ≤2%. As we found the inserted periodicity in all our 1000 simulations, there is less than a 0.1% probability than the planet discovered by Konacki (2005a) could hide in our data set. These results confirm that we indeed have an adequate temporal sampling and sufficient precision for detecting a planetary signal similar to the one reported by Konacki (2005a). From our failure to detect such a signal, we conclude that our data show no evidence of a short-period massive planet orbiting HD 188753 A."
1080,hal-00398330.training.tei.xml,18,"Our observations of HD 188753 confirm that this system is triple and that HD 188753 B is itself a spectroscopic binary with a period of155 days. Our orbital parameters for HD 188753 Ba are similar to those reported by Konacki (2005a), and both analyses indicate that the B component is more massive than component A. However, we failed to detect the presumed short-period planetary companion to HD 188753 A, despite our clear ability to do so. Instead, our data and analysis show only a steady drift in radial velocity, consistent with the 25.7-year orbital motion of the visual pair."
1081,hal-00398330.training.tei.xml,19,"Although we disagree with Konacki (2005a) regarding the existence of a hot Jupiter orbiting HD 188753 A, Konacki's velocities are consistent with our analysis and conclusions, provided we admit that the precision on these velocities is not15 m s −1 , but rather about 140 m s −1. Moreover, it should be noted that Konacki's velocities do not support the planetary hypothesis any more than do our own data. Indeed, when plotting a Lomb-Scargle periodogram of the residuals of his measurements around the quadratic drift he quotes, the peak at 3.35 days has a false alarm probability of 24%, and so is not significant. Even if the planetary solution reported by Konacki (2005a) satisfactorily fits his 11 velocity points (9 epochs), we consider that this model is very likely an artificial high-frequency fit to a small data set with large residuals. We thus conclude that there is currently no convincing evidence of a close-in giant planet around HD 188753 A."
1082,hal-00398330.training.tei.xml,20,"The example of HD 188753 shows that extracting precise radial velocities for the primary component of a spectroscopic binary can be challenging and that estimating the precision we really achieve on these velocities is even harder. Using our multi-order TODCOR algorithm that is specially designed to detect faint secondaries, we typically achieve a precision of10-30 m s −1 on the radial velocity of the primary component of a double or triple system with a magnitude difference 3 < ∆V < 5.5; see Zucker et al. (2004) or Eggenberger et al. (2006 for examples. In this respect, the precision of 60 m s −1 obtained here for HD 188753 A seems abnormally poor. One possible reason may be the lower magnitude difference (∆V = 0.75) coupled to the large-amplitude 155-day modulation induced by component Ba. Another possibility may be the presence of the spectrum of component Bb in our data, which we ignored in the present analysis. To take this additional contribution into account and to properly analyze triple-lined systems, we are developing a three-dimensional correlation algorithm ( Mazeh et al. in prep.). Apart from enabling us to extract all the information contained in our composite spectra, this new algorithm should prove useful in identifying the main factor that limits our current precision on the velocities of HD 188753 A."
1083,hal-00398330.training.tei.xml,21,"Whilethree planets have been found so far in binaries with a separation of ∼20 AU (Sect. 1), HD 188753 Ab was the only planet known to reside in a tighter system. If HD 188753 Ab is removed from the list of planetary candidates, it may be tempting to associate the value of ∼20 AU with a ""minimum separation"" for considering that a binary (or a pair) possibly harbors a circumprimary giant planet. Nevertheless, we must bear in mind that selection effects are still strongly against planet detection in the closest binaries. Hence, the ""limit"" at ∼20 AU may alternatively reflect our present detection capabilities, or rather their limits. In order to investigate the occurrence of planets in the closest binaries, we must therefore first characterize our detection capabilities in detail for various types of systems. This work is in progress, and definitive results from the two planet search programs targeting spectroscopic binaries ( Eggenberger et al. 2003;Konacki 2005b) should provide stronger constraints on the reality of the 20-AU ""limit""."
1084,jpa-00251546.training.tei.xml,0,"Macromolecules form different kinds of aggregates in aqueous solution. This holds especially for amphiphiles with a hydrophilic and a hydrophobic part. Depending on the molecular structure of the amphiphiles, their concentration and the temperature, these aggregates may be micelles, vesicles, cubic phases, gels or lamellar stacks. Scattering methods like X-ray or neutron small-angle scattering, dynamic and static light scattering are widely used to determine the structure of such aggregates. Rheological experiments show the formation of gels indicated by a strong increase of viscosity. Rheological experiments interact strongly with the sample and scattering experiments are rather time consuming and difficult to interpret, especially in the case of higher concentration."
1085,jpa-00251546.training.tei.xml,1,Two newand complementary methods will be described in the following. The speed of sound waves depends slightly on the number of dissolved particles at fixed mass. Precision experiments using the pulse method can be used to follow micellization in a wide concentration range. Densitometry using the mechanical oscillator method is well established since about 2 decades . A new modified version of this instrument allows the determination of the ratio between the damping force and the elastic force of the oscillator. This method can be used to monitor qualitatively the formation and dissociation of gels as will be shown.
1086,jpa-00251546.training.tei.xml,2,"Triblock Copolymers of the type PEO/PPO/PEO (polyethylene oxide / polypropylene oxide / polyethylene oxide) exist in complex states of aggregation in aqueous solution depending on the relative block sizes. Monomers, micelles and larger aggregates coexist in relative proportions that depend on temperature and concentration. The presently used material (designated Pluronics P-85) has a monomeric molecular weight of4600(PE02,/PP03,/PE0,,) purified by Serren Hvidt (Roskilde, Denmark) to remove PEO/PPO dimers. This system has allready been studied by dynamic and static light scattering and oscillatory shear measurements ."
1087,jpa-00251546.training.tei.xml,3,"These experiments showed a transition from a mostly monomeric state at low temperatures to a micellar solution at about2 0"" ~ decreasing with concentration. This transition is difficult to measure with increasing concentration by means of scattering techniques due to increasing interparticle interaction. At concentrations higher than 25%(W/W) and temperatures of about 35type'Cthere is a sharp transition from the micellar phase to a solid-like glass-clear gel. At higher temperatures the gel ""dissolves"" again. The transitions to and from the gel state are accompanied by extreme changes in viscosity. It will be shown in the following that the formation of micelles can be followed in a wide concentration range by measurements of the speed of sound waves (pulses). The formation of the gel phase can be detected by densitometry with the advantage of negligible energy input into the sample (compared with oscillatory shear experiments)."
1088,jpa-00251546.training.tei.xml,4,"The speed of sound wave (SSW) is a function of the adiabatic compressibility and the density of the fluid. The compressibility of solutions is a function of the tempera-ture and of the solute properties. The speed of sound can be measured with high precision utilizing the pulse mode. The time required for a short pulse () to run trough a well defined sample cell (total volume 2ml) is used to calculate the speed with an accuracy of +1mjs(DSA 48, Anton Paar K.G. Graz, Austria). The speed of sound at low concentrations is linearly depending on the amount of solute in the solution. In addition there is a further dependence on the number of particles in the solution at fixed concentration. So it is possible to follow the hydrolisis of sucrose into glucose and fructose. This pseudo firstorder reaction leads to an exponential decrease of the concentration of sucrose. In a logarithmic plot the data points should fit a straight line. As shown in Fig.1, this inversion can nicely be followed by SSW measurements. This increase of the speed of sound with increasing particle number is the starting point for the micellization studies using SSW experiments, as the number of particles is significantly reduced during micellization. The dependence of the speed on the particle number is very small. We therefore use the specific speed S, of these waves:"
1089,jpa-00251546.training.tei.xml,5,"This specific speed S, is the relative change of the speed in the solution SsOwm compared to the speed in water S , , ."
1090,jpa-00251546.training.tei.xml,6,The influence of the temperature on the speed of sound waves in water is eliminated automatically when the specific speed is introduced.
1091,jpa-00251546.training.tei.xml,7,"We want to follow the formation of micelles with increasing temperature. Firstof all the specific speed will be reduced by the temperature dependence of the solution. In addition we expect an additional reduction during micellization, as the number of particles in the solution is reduced by this process. Changes can be best visualized by taking the derivative of the interesting variable and, taking into account the decrease, one can use the negative first derivative of the specific speed S ' :"
1092,jpa-00251546.training.tei.xml,8,The dependence of S' on the temperature T for a sucrose solution (10%W/W) and a P-85 solution (5%W/W) is shown in F i g. 2 .
1093,jpa-00251546.training.tei.xml,9,F+g. 2: Change of the specific speed of sound waves S' as a functlon of the temperature T for10%sucrose (xxx) and 5%P-85 (+++).
1094,jpa-00251546.training.tei.xml,10,"The solution with sucrose shows a monotonically decreasing behaviour, i. e., there is only a slight change of the specific speed with temperature. The curve for the P-85 solution is quite different. It matches the sucrose curve only at low and high temperatures. Deviations from the temperature behavior of sucrose starting at about20aC, show a clear maximum (highest micelle formation rate) at 29'C and vanish at about 45'C. This indicates that the formation of micelles essentially starts at 20°C and is finished at 45°Cwith a maximum in the formation rate at 29°C. We can also see from this figure that the magnitude of the effects depend on the chosen sample. We get a much higher signal for a 5%P-85 solution than for a 10%sucrose solution."
1095,jpa-00251546.training.tei.xml,11,"The influence of a varying concentration of P-85 is given in the F i g s . 3 and 4. The signal has been divided by the concentration in order to scale the curves.We also see the nonlinearity of the effect for concentrations higher than 20% P-85. With decreasing concentration we have a constantly decreasing signal with an increase of the relative error. The effect of micellization can be measured nicely at concentrations as small as 0.5% (see Fig. 4). We have performed experiments at even lower concentrations. There is still a significant peak at the micellization temperature, but more sophisticated data manipulations (smoothing) and repeated experiments would be necessary at concentrations lower than 0.5%."
1096,jpa-00251546.training.tei.xml,12,"It can be concluded from the above results, that SSW experiments can be used to follow micellization. The resulting change in the specific speed of the sound waves indicates and covers the temperature regime where the micellization takes place. The maximum of this formation curve can be used as a parameter for a mean micellization temperature. The fact that it is really a micellization that takes place cannot be found from such experiments. For this purpose it is still necessary to perform some, much more time consuming, scattering experiments."
1097,jpa-00251546.training.tei.xml,13,"Precision densitometry uses the mechanical oscillator method. This method is based on the measurement of the eigenfrequency of a Ushaped glass tube filled with the sample. In the standard setup (DMA 58, A. PAAR K.G., Graz, Aus-tria) the external force is of the same amplitude as the damping force but phase shifted by 180degrees to maintain steady oscillation. Such a mechanically driven oscillation can be represented by the external force F , and the following three internal forces: the elastic spring force which is proportional to the dislocation x of the mass cx (c is the spring constant), the damping force (energy absorbing) which is proportional to the velocity x' of the mass bx' (b is the damping constant) and the mass force which is proportio-nal to the acceleration mx"" of the mass m of the system . The external force F , must compensate the damping force, i.e., it must be equal to-bx'. Such a system with synchronized external force will perform a steady harmonic oscillation with a dislocation This situation is visualized in Fig. 5. We call this operation mode, where the external force is balancing the damping force, in phase mode. Here we are not further interested in the well known details of densitometry, but we have to discuss the modifications that allow the qualitative determination of the damping force (viscosity) with such a densitometer. Actually it can be shown that it is possible to measure the ratio between the damping force and the spring force utilizing a second experiment with a phase shifted mode. In this mode the external force Fen is shifted by 45 degrees. The amplitude is increased so that-.""C;1 the component in direction of the damping force remains constant (see In this mode we observe a different frequency a , or period T,. Combining the twocorresponding differential equations we get"
1098,jpa-00251546.training.tei.xml,14,"We see that the ratio DR between the damping force and the spring force is simply related to the oscillating periods. This function runs through a maximum at r]' (see Fig. 7) and goes tozeroat high values of r ] , where the fluid is no longer streaming in the tube but acts like a stiff rod. The value v* is about 100mPa.s in the basic mode (or fundamental mode, frequency w,) of the oscillator. The maximum 7' can be shifted to about 600mPa.s if the first order mode oscillation (frequency ul) of the tube is excited, but this does not change the situation essentially. This means that this technique is not suited to ""measure"" viscosity qualitatively in a wide range. We have to keep in mind these facts when we discuss the results from gelation data, where the viscosity increases in a sharp transition over many orders of magnitude. The advantage of the densitometer method lies in the facts that only a small amount of sample ( * 1ml) is simply filled in a well thermostated and closed glass tube and that only a negligible energy input into the sample takes place (extremely low shear strain). More difficult is the relation between this ratio (mostly depending on the damping force with a quasi constant spring force) and the viscosity r ]. There is a linear dependence for small values of fi ."
1099,jpa-00251546.training.tei.xml,15,The P-85 solution is a fluid with low viscosity at low temperatures and at low concentrations. At concentrations lower than20%W/W there is a weak temperature dependence up to 60'C as we can see from Fig. 8 for experiments using basic mode oscillation. Then follows a constant increase up to the maximum measured temperature from 70 to 78°C. A gel phase with moderate viscosity exists in this high temperature regime and the transition is not sharp. This behaviour is also found by oscillatory shear experiments.
1100,jpa-00251546.training.tei.xml,16,"At concentrations of25% and more exists a gel phase with very high viscosity and sharp boundaries in a certain temperature interval1 around 4 0"" ~. The width of this regime increases with concentration. If we take for example a concentration of 25%, we see a slight increase of the damping ratio (i.e. viscosity) between 20'C and 30'C. At 31°C the gel is formed. It has such a high viscosity ( 7 >> 7 ' ) that the damping ratio is smaller than the one for water (negative values). The stiff gel is dissolved again between 50'C and 52°C. The regime of the stiff gel is much wider for the 30% solution, where it starts at 23'C and ends above 61'C. The anomaleous behavior of the 30%solution at temperatures higher than 65°C is not yet studied in detail."
1101,jpa-00251546.training.tei.xml,17,"1 .oo If we use the first order mode of oscillation, we have to expect a higher damping ratio due to its linear dependence on the frequency o (o, * 600) and a wider range of measurable ratios as 7 'increases. So it is possible to measure higher damping ratios at the sharp phase boundaries of the stiff gel (see Fig. 9)."
1102,jpa-00251546.training.tei.xml,18,Densitometry has proved to be a new and complementary method to follow qualitatively changes in the viscosity of a fluid with minimum energy input into the sample and small volume. Excellent temperature control is guaranteed. Formation and dissolution of gels in P-85 solutions can nicely be detected. Calibration techniques may allow quantitative experiments in the future. I thank the Labor fur Messtechnik Dr. Hans Stabinger and his coworkers for technical assistance and fruitful discussions.
1103,inserm-01196815.training.tei.xml,0,Background: Recent findings showed that elite Ironman triathletes competing in 'Ironman Hawaii' improved both split and overall race times. The present study investigated whether elite athletes also improved in transition time (i.e. time needed between disciplines for changing clothes and equipment).
1104,inserm-01196815.training.tei.xml,1,"Triathlon is a sport consisting of sequential swimming, cycling and running. Triathlon races are mainly held on the short or Olympic distance (i.e. 1.5 km swimming, 40 km cycling, and 10 km running)  and the long distance, the Ironman distance (i.e. 3.8 km swimming, 180 km cycling, and 42.2 km running) . Apart from these distances, also the sprint distance  and the half Ironman distance 'Ironman 70.3' are of high popularity."
1105,inserm-01196815.training.tei.xml,2,"As one of the toughest and oldest long-distance triathlons in the world, the 'Ironman Hawaii' now serves as the World Championship for Ironman distance triathletes'. It has been recently shown that the annual top ten finishers have improved split and overall race times between 1983 and 2012, whilst also becoming older . During the same period, the annual ten fastest women and men improved their swimming (only men), cycling, running, and overall race times . In addition, the sex difference in overall race time decreased significantly from 15.2% to 11.3%. For the split disciplines, the sex difference remained unchanged for swimming (12.5 ± 3.7%) and cycling (12.5 ± 2.7%) but decreased for running from 13.5 ± 8.1% to 7.3 ± 2.9% ."
1106,inserm-01196815.training.tei.xml,3,"During a triathlon, the triathletes have to change clothes and equipment between the swimming and the cycling part and then again between the cycling and the running part. These transition times between thethree disciplines are part of the overall race time. As such, a triathlete's ability to negotiate each transition quickly and effectively has been highlighted as an important factor for overall success in the event . However, to our knowledge, no study has previously focused on the changes in the transition times over the years in Ironman triathletes. Overall race time could also be substantially improved by a reduction in transition times. Therefore, the purpose of the present study was to investigate the change in transition time in 'Ironman Hawaii' across years. Since both female and male triathletes have improved overall race times and split times during the last three decades, we hypothesized that both women and men also improved transition times across years. To investigate a potential difference in transition times between different race distances, we also compared transition times in 'Ironman Hawaii' to transition times in the World Championships 'Ironman 70.3' covering the half distance (1.9 km swimming, 90 km cycling and 21.1 km running) of the Ironman distance triathlon."
1107,inserm-01196815.training.tei.xml,4,"All procedures used in the study met were approved by the Institutional Review Board of Kanton St. Gallen, Switzerland with a waiver of the requirement for informed consent of the participants given the fact that the study involved the analysis of publicly available data."
1108,inserm-01196815.training.tei.xml,5,"The data set for this study was obtained from the race website of the 'Ironman World Championship'. All competitors who finished within the top ten in the 'Ironman World Championship' Hawaii between 1998 and 2013 were analyzed regarding their change in performance, the sex difference in performance and the transition times. Before 1998, transition times were not separately recorded in the race results. Therefore, data before 1998 could not be included into data analysis. To determine the sex difference in performance, overall race times and split times of the annual top and of the annual top ten women and men were taken from the race results of the organizer. Unfortunately, data from [6] do not allow to differentiate the two transition times (i.e. swimming to cycling and cycling to running) during the whole period 19982013. Therefore, absolute transition times were determined in absolute values by calculating the difference between overall race time and split times using the equation overall race times-(swimming times + cycling Table 1 Multi-level regression analyses for change in transition times (i.e. in absolute times and relative in % of overall race times) for the annual fastest and annual ten fastest across years after correction for multiple finishes in 'Ironman Hawaii' times + running times). Relative transition time was expressed as a percentage of overall race times using the equation 100/overall race times × transition times. The sex difference was calculated using the equation (times in women-times in men)/times in men × 100, where the sex difference was calculated for every pair of equally placed athletes (e.g. between female and male winner, between men and women 2 nd place, etc.) before calculating mean value and standard deviation of all pairs. In order to facilitate reading all sex differences were transformed to absolute values before analysing."
1109,inserm-01196815.training.tei.xml,6,"In order to investigate a potential difference in transition times between different triathlon distances, we compared the transition times in 'Ironman Hawaii' to the transition times in the World Championships 'Ironman70.3' covering the half distance of the Ironman triathlon (i.e. 1.9 km swimming, 90 km cycling and 21.1 km running) ."
1110,inserm-01196815.training.tei.xml,7,"Each set of data was tested for normal distribution and for homogeneity of variances prior to statistical analyses. Normal distribution was tested using a D' Agostino and Pearson omnibus normality test and homogeneity of variances was tested using a Levene's test. Single and multilevel regression analyses were used to investigate changes in performance. A hierarchical regression model was used to avoid the impact of a cluster-effect on results in case one athlete finished more thanonce in the annual top or annual top ten. Since the change in sex difference in endurance performance is assumed to be non-linear , we additionally calculated the non-linear regression model that fits the data best. The result of the linear regression analysis was compared to the best-fit result of the non-linear analysis using Akaike's Information Criteria (AIC) and F-test in order to show which model would be the most appropriate to explain the trend of the data. Split times in swimming, cycling, and running as well as overall race times and transition times in top ten women and men and differences in transition times between 'Ironman Hawaii' and 'Ironman 70.3' in top ten men and women were compared using multiple t-tests with Holm-Sidak correction for multiple comparisons. Statistical analyses were performed using IBM SPSS Statistics (Version 22, IBM SPSS, Chicago, IL, USA) and GraphPad Prism (Version 6.01, GraphPad Software, La Jolla, CA, USA)."
1111,inserm-01196815.training.tei.xml,8,Significance was accepted at P <0.05 (two-sided for ttests). Data in the text and figures are given as mean ± standard deviation (SD).
1112,inserm-01196815.training.tei.xml,9,Changes in transition times in 'Ironman Hawaii'
1113,inserm-01196815.training.tei.xml,10,"The transition times (Figure 1) remained unchanged acrossyears for the annual fastest women but increased linearly for the annual fastest men in both absolute and relative terms (Table 1). For the annual ten fastest, the transition times increased linearly for both the annual ten fastest women and men in both absolute and relative terms. The sex difference in the transition times remained unchanged across years for the annual fastest triathletes, but decreased linearly for the annual ten fastest triathletes from 48.0 ± 47.6% (1998) to 18.9 ± 28.3% (2013). Changes in transition times in 'Ironman 70.3'"
1114,inserm-01196815.training.tei.xml,11,"In 'Ironman70.3' (Figure 2), the transition times remained unchanged for the annual fastest in both absolute and relative terms (Table 2). For the annual ten fastest, transition times decreased linearly for both women and men in both absolute and relative terms. The sex difference in transition times remained unchanged across years for both the annual fastest and the annual ten fastest triathletes."
1115,inserm-01196815.training.tei.xml,12,Hawaii' and 'Ironman70.3'
1116,inserm-01196815.training.tei.xml,13,When the changes in transition times acrossyears between 'Ironman Hawaii' and 'Ironman 70.3' for the The sex difference in transition times remained unchanged at 18.4 ± 11.5% during the whole period.
1117,inserm-01196815.training.tei.xml,14,"Changes in split times, overall race times and sex difference in 'Ironman Hawaii'"
