id,filename,pid,material
5631,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,2,Sb 2 Te
5632,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,2,Sb 2 Te 3
5633,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,2,Sb
5634,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,3,SnSb
5635,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,3,SnSb
5636,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,3,SnSb
5637,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,3,SnAs
5638,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,3,SnAs
5639,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,3,SnSb
5640,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,4,SnSb
5641,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,4,SnSb
5642,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,4,SnAs
5643,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,5,Polycrystalline SnSb
5644,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,6,SnSb
5645,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,6,SnSb
5646,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,6,SnSb
5647,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,6,SnSb
5648,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,6,Sb
5649,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,7,SnSb
5650,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,7,pure Sn
5651,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,7,pure Sb
5652,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,7,SnSb
5653,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,9,SnSb
5654,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,9,SnSb
5655,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,10,SnSb
5656,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,10,SnSb
5657,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,11,SnSb
5658,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,12,SnSb
5659,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,14,SnSb
5660,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,14,CeIrIn 5
5661,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,14,PrOs 4 Sb 12
5662,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,14,CePt 3 Si
5663,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,14,La 3 Rh 4 Sn 13
5664,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,14,SrTi 1−x Nb x O 3
5665,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,14,SnSb
5666,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,15,SnSb
5667,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,15,SnSb
5668,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,15,La 3 Rh 4 Sn 3
5669,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,15,SnSb
5670,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,16,SnSb
5671,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,16,SnSb
5672,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,17,SnSb
5673,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,17,SnAs
5674,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,17,SnAs
5675,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,17,SnSb
5676,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,17,SnSb
5677,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,17,SnAs
5678,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,17,SnSb
5679,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,17,SnAs
5680,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,17,SnSb
5681,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,17,SnSb
5682,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,18,SnSb
5683,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,18,SnSb
5684,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,18,SnAs
5685,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,18,SnSb
5686,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,18,SnSb
5687,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,19,Sb
5688,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,19,SnSb
5689,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,20,SnSb
5690,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,21,SnSb
5691,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,21,SnSb
5692,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,22,SnSb
5693,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,23,SnSb
5694,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,25,SnSb
5695,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,25,SnAs
5696,Liu_2018_Supercond._Sci._Technol._31_125011-CC.superconductors.tei.xml,25,SnSb
5697,P072214523-CC.superconductors.tei.xml,0,ZrZn 2
5698,P072214523-CC.superconductors.tei.xml,1,ZrZn2
5699,P072214523-CC.superconductors.tei.xml,1,ZrZn2 crystals
5700,P072214523-CC.superconductors.tei.xml,1,ZrZn2
5701,P072214523-CC.superconductors.tei.xml,2,ZrZn 2
5702,P072214523-CC.superconductors.tei.xml,2,ZrZn 2
5703,P072214523-CC.superconductors.tei.xml,2,ZrZn 2
5704,P072214523-CC.superconductors.tei.xml,2,ZrZn 2
5705,P072214523-CC.superconductors.tei.xml,2,ZrZn 2
5706,P072214523-CC.superconductors.tei.xml,3,ZrZn 2
5707,P072214523-CC.superconductors.tei.xml,3,ZrZn 2
5708,P072214523-CC.superconductors.tei.xml,4,ZrZn 2
5709,P072214523-CC.superconductors.tei.xml,4,ZrZn 2
5710,P072214523-CC.superconductors.tei.xml,6,ZrZn2
5711,P072214523-CC.superconductors.tei.xml,8,ZrZn 2
5712,P072214523-CC.superconductors.tei.xml,9,ZrZn 2
5713,P072214523-CC.superconductors.tei.xml,10,ZrZn2
5714,P072214523-CC.superconductors.tei.xml,10,ZrZn 2
5715,P072214523-CC.superconductors.tei.xml,11,ZrZn 2
5716,P072214523-CC.superconductors.tei.xml,11,indium
5717,P072214523-CC.superconductors.tei.xml,12,ZrZn2
5718,P072214523-CC.superconductors.tei.xml,14,ZrZn 2
5719,P072214523-CC.superconductors.tei.xml,14,ZrZn 2
5720,P072214523-CC.superconductors.tei.xml,15,ZrZn2
5721,P072214523-CC.superconductors.tei.xml,16,ZrZn 2
5722,P072214523-CC.superconductors.tei.xml,16,ZrZn 2
5723,P072214523-CC.superconductors.tei.xml,16,ZrZn 2
5724,P072214523-CC.superconductors.tei.xml,17,ZrZn2
5725,P072214523-CC.superconductors.tei.xml,19,Zr 2 Zn
5726,P072214523-CC.superconductors.tei.xml,19,ZrZn 2
5727,P072214523-CC.superconductors.tei.xml,20,ZrZn 2
5728,P072214523-CC.superconductors.tei.xml,21,ZrZn 2
5729,P072214523-CC.superconductors.tei.xml,21,ZrZn 2
5730,P072214523-CC.superconductors.tei.xml,21,ZrZn 2
5731,P072214523-CC.superconductors.tei.xml,22,ZrZn 2
5732,P072214523-CC.superconductors.tei.xml,22,Al films of thickness 250Å
5733,P072214523-CC.superconductors.tei.xml,22,ZrZn 2
5734,P072214523-CC.superconductors.tei.xml,24,ZrZn 2
5735,P072214523-CC.superconductors.tei.xml,24,ZrZn 2
5736,L090137001-CC.superconductors.tei.xml,0,Sr 2 Ca 12 Cu 24 O 41
5737,L090137001-CC.superconductors.tei.xml,1,Sr2Ca12Cu24O41
5738,L090137001-CC.superconductors.tei.xml,2,Sr 14−x Ca x Cu 24 O 41 (x=11.5-13.5)
5739,L090137001-CC.superconductors.tei.xml,2,Ca
5740,L090137001-CC.superconductors.tei.xml,2,Sr
5741,L090137001-CC.superconductors.tei.xml,2,0.07 (x=0)
5742,L090137001-CC.superconductors.tei.xml,2,0.24 (x=14)
5743,L090137001-CC.superconductors.tei.xml,2,Ca
5744,L090137001-CC.superconductors.tei.xml,3,x≥10
5745,L090137001-CC.superconductors.tei.xml,5,Ni
5746,L090137001-CC.superconductors.tei.xml,6,Single crystal of Sr 2 Ca 12 Cu 24 O 41
5747,L090137001-CC.superconductors.tei.xml,8,YBa 2 Cu 4 O 8
5748,L090137001-CC.superconductors.tei.xml,8,HgBa 2 CuO 4+δ
5749,L090137001-CC.superconductors.tei.xml,8,HBCO
5750,L090137001-CC.superconductors.tei.xml,8,YBCO
5751,L090137001-CC.superconductors.tei.xml,8,HBCO
5752,L090137001-CC.superconductors.tei.xml,9,YBCO
5753,L090137001-CC.superconductors.tei.xml,14,YBCO
5754,L090137001-CC.superconductors.tei.xml,14,YBCO
5755,L090137001-CC.superconductors.tei.xml,15,Sr 2 Ca 12 Cu 24 O 41
5756,JPS0731123-CC.superconductors.tei.xml,0,La 1.64 Eu 0.2 Sr 0.16 CuO 4-strain
5757,JPS0731123-CC.superconductors.tei.xml,1,La1.64Eu0.2Sr0.16CuO4
5758,JPS0731123-CC.superconductors.tei.xml,3,YBa 2 Cu 3 O 7−δ
5759,JPS0731123-CC.superconductors.tei.xml,3,x = 1/8
5760,JPS0731123-CC.superconductors.tei.xml,3,La 2−x Ba x CuO 4
5761,JPS0731123-CC.superconductors.tei.xml,5,La 1.8−x Eu 0.2 Sr x CuO 4
5762,JPS0731123-CC.superconductors.tei.xml,5,La 1.8−x Eu 0.2 Sr x CuO 4
5763,JPS0731123-CC.superconductors.tei.xml,5,10% of Eu for La
5764,JPS0731123-CC.superconductors.tei.xml,5,x = 0 to 0.3
5765,JPS0731123-CC.superconductors.tei.xml,5,x = 0.16
5766,JPS0731123-CC.superconductors.tei.xml,5,La 1.64 Eu 0.2 Sr 0.16 CuO 4 single crystals
5767,JPS0731123-CC.superconductors.tei.xml,6,La1.64Eu0.2Sr0.16CuO4 single crystal
5768,JPS0731123-CC.superconductors.tei.xml,6,La1.8−xEu0.2SrxCuO4
5769,JPS0731123-CC.superconductors.tei.xml,7,La 1.64 Eu 0.2 Sr 0.16 CuO 4 single crystals
5770,JPS0731123-CC.superconductors.tei.xml,8,La 1.64 Eu 0.2 Sr 0.16 CuO 4
5771,JPS0731123-CC.superconductors.tei.xml,9,underdoped La 2−x Sr(Ba) x CuO 4 thin films
5772,JPS0731123-CC.superconductors.tei.xml,9,bulk La 2−x Sr x CuO 4
5773,JPS0731123-CC.superconductors.tei.xml,9,La 2−x Sr x CuO 4 film
5774,JPS0731123-CC.superconductors.tei.xml,10,La1.64Eu0.2Sr0.16CuO4 single crystals
5775,JPS0731123-CC.superconductors.tei.xml,10,La 2−x Ba x CuO 4 around x ∼ 1/8
5776,JPS0731123-CC.superconductors.tei.xml,12,"rare earth (RE = Nd, Eu, Sm) substituted La 2−x Sr x CuO 4"
5777,JPS0731123-CC.superconductors.tei.xml,13,La 1.64 Eu 0.2 Sr 0.16 CuO 4
5778,JPS0731123-CC.superconductors.tei.xml,14,x = 0.16
5779,JPS0731123-CC.superconductors.tei.xml,14,nonsupercon- ducting La 1.65 Eu 0.2 Sr 0.15
5780,JPS0731123-CC.superconductors.tei.xml,15,La 1.64 Eu 0.2 Sr 0.16 CuO 4
5781,JPS0731123-CC.superconductors.tei.xml,15,La 1.64 Eu 0.2 Sr 0.16 CuO 4
5782,JPS0731123-CC.superconductors.tei.xml,16,La1.64Eu0.2Sr0.16CuO4
5783,L095117006-CC.superconductors.tei.xml,0,2H-NbSe 2
5784,L095117006-CC.superconductors.tei.xml,1,2H-NbSe 2
5785,L095117006-CC.superconductors.tei.xml,2,2H-NbSe 2
5786,L095117006-CC.superconductors.tei.xml,2,2H-NbSe 2
5787,L095117006-CC.superconductors.tei.xml,3,2H-NbSe 2
5788,L095117006-CC.superconductors.tei.xml,3,MgB 2
5789,L095117006-CC.superconductors.tei.xml,3,2H-NbSe 2
5790,L095117006-CC.superconductors.tei.xml,6,2H-NbSe 2
5791,L095117006-CC.superconductors.tei.xml,6,MgB 2
5792,L095117006-CC.superconductors.tei.xml,6,YNi 2 B 2 C
5793,L095117006-CC.superconductors.tei.xml,6,2H-NbSe 2
5794,L095117006-CC.superconductors.tei.xml,7,single crystalline samples of 2H-NbSe 2
5795,L095117006-CC.superconductors.tei.xml,7,MgB 2
5796,L095117006-CC.superconductors.tei.xml,7,NbSe 2
5797,L095117006-CC.superconductors.tei.xml,10,MgB 2
5798,L095117006-CC.superconductors.tei.xml,10,2H-NbSe 2
5799,L095117006-CC.superconductors.tei.xml,14,YNi 2 B 2 C
5800,L095117006-CC.superconductors.tei.xml,14,MgB 2
5801,L095117006-CC.superconductors.tei.xml,15,2H-NbSe 2
5802,L095117006-CC.superconductors.tei.xml,18,2H-NbSe 2
5803,L095117006-CC.superconductors.tei.xml,18,2H-NbSe 2
5804,EPL0490086-CC.superconductors.tei.xml,0,Bi 2 Sr 2 CaCu 2 O 8+x single crystals
5805,EPL0490086-CC.superconductors.tei.xml,1,slightly overdoped Bi 2 Sr 2 CaCu 2 O 8-x (Bi2212) single crystals
5806,EPL0490086-CC.superconductors.tei.xml,3,underdoped Bi2212 single crystals
5807,EPL0490086-CC.superconductors.tei.xml,4,underdoped Bi2212
5808,EPL0490086-CC.superconductors.tei.xml,5,slightly overdoped Bi2212 single crystals
5809,EPL0490086-CC.superconductors.tei.xml,5,Bi2212
5810,EPL0490086-CC.superconductors.tei.xml,6,single crystals of Bi2212
5811,EPL0490086-CC.superconductors.tei.xml,6,Bi2212
5812,EPL0490086-CC.superconductors.tei.xml,6,Bi 2 Sr 1.9 CaCu 1.8 O 8+x
5813,EPL0490086-CC.superconductors.tei.xml,7,Bi2212 single crystals
5814,EPL0490086-CC.superconductors.tei.xml,7,Bi2212
5815,EPL0490086-CC.superconductors.tei.xml,7,overdoped Bi2212 single crystal
5816,EPL0490086-CC.superconductors.tei.xml,7,overdoped Bi2212 single crystal
5817,EPL0490086-CC.superconductors.tei.xml,7,overdoped Bi2212
5818,EPL0490086-CC.superconductors.tei.xml,9,Bi2212
5819,EPL0490086-CC.superconductors.tei.xml,9,Bi2223
5820,EPL0490086-CC.superconductors.tei.xml,10,Bi2212
5821,EPL0490086-CC.superconductors.tei.xml,10,slightly overdoped Bi2212
5822,EPL0490086-CC.superconductors.tei.xml,10,slightly overdoped Bi2212
5823,EPL0490086-CC.superconductors.tei.xml,11,slightly overdoped Bi 2 Sr 2 CaCu 2 O 8-x single crystals
5824,EPL0490086-CC.superconductors.tei.xml,11,Bi2212
5825,EPL0490086-CC.superconductors.tei.xml,12,overdoped Bi2212 single crystal
5826,EPL0490086-CC.superconductors.tei.xml,12,overdoped Bi2212 single crystal
5827,P068132507-CC.superconductors.tei.xml,0,Na 0.35 CoO 2 •1.3H 2 O
5828,P068132507-CC.superconductors.tei.xml,1,Na0.35CoO2•1.3H2O
5829,P068132507-CC.superconductors.tei.xml,2,Na 0.35 CoO 2 •1.3H 2 O
5830,P068132507-CC.superconductors.tei.xml,5,Na 0.35 CoO 2 •1.3H 2 O
5831,P068132507-CC.superconductors.tei.xml,13,Na 0.5 CoO 2
5832,P068132507-CC.superconductors.tei.xml,13,La-doped Sr 2 RuO 4
5833,P068132507-CC.superconductors.tei.xml,14,Na 0.35 CoO 2 •1.3H 2 O
5834,mydeen2010temperature-CC.superconductors.tei.xml,0,LiFeP
5835,mydeen2010temperature-CC.superconductors.tei.xml,1,LiFeP
5836,mydeen2010temperature-CC.superconductors.tei.xml,1,LiFeP
5837,mydeen2010temperature-CC.superconductors.tei.xml,1,isostructural and isoelectronic LiFeAs
5838,mydeen2010temperature-CC.superconductors.tei.xml,1,LiFeP
5839,mydeen2010temperature-CC.superconductors.tei.xml,2,LaFePO
5840,mydeen2010temperature-CC.superconductors.tei.xml,2,LaNiPO
5841,mydeen2010temperature-CC.superconductors.tei.xml,2,LaFeAsO 0.89 F 0.11
5842,mydeen2010temperature-CC.superconductors.tei.xml,4,In La(O 1−x F x )FeAs
5843,mydeen2010temperature-CC.superconductors.tei.xml,4,Sm(O 1−x F x )FeAs
5844,mydeen2010temperature-CC.superconductors.tei.xml,4,optimally doped La(O 1−x F x )FeAs
5845,mydeen2010temperature-CC.superconductors.tei.xml,4,ReFeAsO 1−x (Re = rare-earth metal)
5846,mydeen2010temperature-CC.superconductors.tei.xml,4,In Ba(Fe 0.92 Co 0.08 ) 2 As 2
5847,mydeen2010temperature-CC.superconductors.tei.xml,4,LiFeAs
5848,mydeen2010temperature-CC.superconductors.tei.xml,4,NaFeAs
5849,mydeen2010temperature-CC.superconductors.tei.xml,4,isostructural NaFeAs
5850,mydeen2010temperature-CC.superconductors.tei.xml,4,LiFeAs
5851,mydeen2010temperature-CC.superconductors.tei.xml,4,"As free ""111"" compound LiFeP"
5852,mydeen2010temperature-CC.superconductors.tei.xml,4,LiFeAs
5853,mydeen2010temperature-CC.superconductors.tei.xml,4,LiFeAs
5854,mydeen2010temperature-CC.superconductors.tei.xml,4,stoichiometric LiFeAs
5855,mydeen2010temperature-CC.superconductors.tei.xml,4,LiFeP
5856,mydeen2010temperature-CC.superconductors.tei.xml,4,iron-arsenides
5857,mydeen2010temperature-CC.superconductors.tei.xml,4,LiFeP
5858,mydeen2010temperature-CC.superconductors.tei.xml,5,LiFeP polycrystalls
5859,mydeen2010temperature-CC.superconductors.tei.xml,5,lead
5860,mydeen2010temperature-CC.superconductors.tei.xml,6,LiFeP
5861,mydeen2010temperature-CC.superconductors.tei.xml,7,LiFeP
5862,mydeen2010temperature-CC.superconductors.tei.xml,7,LiFeP
5863,mydeen2010temperature-CC.superconductors.tei.xml,7,homolog LiFeAs
5864,mydeen2010temperature-CC.superconductors.tei.xml,11,LiFeAs
5865,mydeen2010temperature-CC.superconductors.tei.xml,11,LiFeP
5866,mydeen2010temperature-CC.superconductors.tei.xml,11,LiFeAs
5867,mydeen2010temperature-CC.superconductors.tei.xml,11,LiFeAs
5868,mydeen2010temperature-CC.superconductors.tei.xml,11,LiFeP
5869,mydeen2010temperature-CC.superconductors.tei.xml,11,LiFeAs
5870,mydeen2010temperature-CC.superconductors.tei.xml,11,LiFeP
5871,mydeen2010temperature-CC.superconductors.tei.xml,11,LiFeP
5872,mydeen2010temperature-CC.superconductors.tei.xml,11,LiFeAs
5873,mydeen2010temperature-CC.superconductors.tei.xml,11,LiFeP
5874,mydeen2010temperature-CC.superconductors.tei.xml,11,LiFeAs
5875,mydeen2010temperature-CC.superconductors.tei.xml,11,LiFeP
5876,mydeen2010temperature-CC.superconductors.tei.xml,11,LiFeAs
5877,mydeen2010temperature-CC.superconductors.tei.xml,12,LiFeP
5878,mydeen2010temperature-CC.superconductors.tei.xml,12,LiFeAs
5879,mydeen2010temperature-CC.superconductors.tei.xml,12,LiFeAs
5880,mydeen2010temperature-CC.superconductors.tei.xml,12,LiFeP
5881,mydeen2010temperature-CC.superconductors.tei.xml,12,LiFeAs
5882,mydeen2010temperature-CC.superconductors.tei.xml,12,LiFeP
5883,mydeen2010temperature-CC.superconductors.tei.xml,12,LiFeAs
5884,mydeen2010temperature-CC.superconductors.tei.xml,12,LiFeP
5885,mydeen2010temperature-CC.superconductors.tei.xml,12,LiFeAs
5886,mydeen2010temperature-CC.superconductors.tei.xml,12,LiFeP
5887,mydeen2010temperature-CC.superconductors.tei.xml,12,LiFeAs
5888,mydeen2010temperature-CC.superconductors.tei.xml,13,LiFeP
5889,mydeen2010temperature-CC.superconductors.tei.xml,13,isostructural homolog LiFeAs
5890,mydeen2010temperature-CC.superconductors.tei.xml,13,LiFeP
5891,mydeen2010temperature-CC.superconductors.tei.xml,13,LiFeAs
5892,mydeen2010temperature-CC.superconductors.tei.xml,14,LiFeP
5893,mydeen2010temperature-CC.superconductors.tei.xml,15,LiFeP
5894,mydeen2010temperature-CC.superconductors.tei.xml,16,LiFeP
5895,mydeen2010temperature-CC.superconductors.tei.xml,17,LiFeP
5896,JPS0732912-CC.superconductors.tei.xml,0,"AOs 2 O 6 (A=K, Rb, Cs)"
5897,JPS0732912-CC.superconductors.tei.xml,2,Cd 2 Re 2 O 7
5898,JPS0732912-CC.superconductors.tei.xml,2,"AOs 2 O 6 (A = K, Rb, Cs)"
5899,JPS0732912-CC.superconductors.tei.xml,2,KOs 2 O 6
5900,JPS0732912-CC.superconductors.tei.xml,2,Cd 2 Re 2 O 7
5901,JPS0732912-CC.superconductors.tei.xml,2,KOs 2 O 6
5902,JPS0732912-CC.superconductors.tei.xml,2,RbOs 2 O 6
5903,JPS0732912-CC.superconductors.tei.xml,2,AOs 2 O 6
5904,JPS0732912-CC.superconductors.tei.xml,2,alkali metal doped C 60
5905,JPS0732912-CC.superconductors.tei.xml,2,A 3 C 60
5906,JPS0732912-CC.superconductors.tei.xml,2,AOs 2 O 6
5907,JPS0732912-CC.superconductors.tei.xml,2,AOs 2 O 6
5908,JPS0732912-CC.superconductors.tei.xml,2,Cd 2 Re 2 O 7
5909,JPS0732912-CC.superconductors.tei.xml,2,RbOs 2 O 6
5910,JPS0732912-CC.superconductors.tei.xml,2,Pb
5911,JPS0732912-CC.superconductors.tei.xml,2,Sn
5912,JPS0732912-CC.superconductors.tei.xml,3,KOs 2 O 6
5913,JPS0732912-CC.superconductors.tei.xml,5,RbOs 2 O 6
5914,JPS0732912-CC.superconductors.tei.xml,5,CsOs 2 O 6
5915,JPS0732912-CC.superconductors.tei.xml,5,RbOs 2 O 6
5916,JPS0732912-CC.superconductors.tei.xml,5,KOs 2 O 6
5917,JPS0732912-CC.superconductors.tei.xml,5,CsOs 2 O 6
5918,JPS0732912-CC.superconductors.tei.xml,5,AOs 2 O 6
5919,JPS0732912-CC.superconductors.tei.xml,5,KOs 2 O 6
5920,JPS0732912-CC.superconductors.tei.xml,6,KOs 2 O 6
5921,JPS0732912-CC.superconductors.tei.xml,7,KOs 2 O 6
5922,JPS0732912-CC.superconductors.tei.xml,8,"AOs 2 O 6 (A=K, Rb, Cs)"
5923,PR04909084-CC.superconductors.tei.xml,0,Overdoped La 2-x Sr x CuO 4
5924,PR04909084-CC.superconductors.tei.xml,1,overdoped La 2-x Sr x CuO 4 films
5925,PR04909084-CC.superconductors.tei.xml,1,T 2 Ba 2 CuO 6+δ
5926,PR04909084-CC.superconductors.tei.xml,1,underdoped YBa 2 Cu 3 O 7-δ (YBCO) films
5927,PR04909084-CC.superconductors.tei.xml,1,underdoped YBCO films
5928,PR04909084-CC.superconductors.tei.xml,2,La 2-x Sr x CuO 4 (LSCO)
5929,PR04909084-CC.superconductors.tei.xml,2,T 2 Ba 2 CuO 6+δ (T2201)
5930,PR04909084-CC.superconductors.tei.xml,2,LSCO
5931,PR04909084-CC.superconductors.tei.xml,2,T2201
5932,PR04909084-CC.superconductors.tei.xml,3,x > 0.22
5933,PR04909084-CC.superconductors.tei.xml,4,LSCO
5934,PR04909084-CC.superconductors.tei.xml,4,T2201
5935,PR04909084-CC.superconductors.tei.xml,5,LSCO
5936,PR04909084-CC.superconductors.tei.xml,6,La 2-x Sr x CuO 4 films
5937,PR04909084-CC.superconductors.tei.xml,6,LSCO
5938,PR04909084-CC.superconductors.tei.xml,6,LSCO
5939,PR04909084-CC.superconductors.tei.xml,6,x = 0.27 and 0.30
5940,PR04909084-CC.superconductors.tei.xml,8,overdoped LSCO crystal
5941,PR04909084-CC.superconductors.tei.xml,9,LSCO films
5942,PR04909084-CC.superconductors.tei.xml,9,LSCO powders
5943,PR04909084-CC.superconductors.tei.xml,9,T2201 powders
5944,PR04909084-CC.superconductors.tei.xml,9,x ≤ 0.21
5945,PR04909084-CC.superconductors.tei.xml,9,x  0.24
5946,PR04909084-CC.superconductors.tei.xml,9,x = 0.30 film
5947,PR04909084-CC.superconductors.tei.xml,10,x  0.15
5948,PR04909084-CC.superconductors.tei.xml,10,x  0.03 and 0.30
5949,PR04909084-CC.superconductors.tei.xml,10,LSCO powders
5950,PR04909084-CC.superconductors.tei.xml,10,x  0.19
5951,PR04909084-CC.superconductors.tei.xml,10,overdoped T2201
5952,PR04909084-CC.superconductors.tei.xml,10,LSCO films
5953,PR04909084-CC.superconductors.tei.xml,11,under-and overdoped LSCO films
5954,PR04909084-CC.superconductors.tei.xml,11,underdoped Ca-YBCO thick film
5955,PR04909084-CC.superconductors.tei.xml,11,underdoped LSCO
5956,PR04909084-CC.superconductors.tei.xml,11,overdoped LSCO films
5957,PR04909084-CC.superconductors.tei.xml,12,Ca-doped YBCO
5958,PR04909084-CC.superconductors.tei.xml,16,overdoped LSCO
5959,PR04909084-CC.superconductors.tei.xml,17,overdoped T2201
5960,PR04909084-CC.superconductors.tei.xml,17,T2201
5961,PR04909084-CC.superconductors.tei.xml,17,LSCO
5962,PR04909084-CC.superconductors.tei.xml,17,LSCO
5963,PR04909084-CC.superconductors.tei.xml,17,T2201
5964,PR04909084-CC.superconductors.tei.xml,18,overdoped LSCO
5965,PR04909084-CC.superconductors.tei.xml,18,underdoped LSCO films
5966,PR04909084-CC.superconductors.tei.xml,18,LSCO
5967,PR04909084-CC.superconductors.tei.xml,18,"""thick"" underdoped YBCO films"
5968,PR04909084-CC.superconductors.tei.xml,19,overdoped LSCO
5969,PR04909084-CC.superconductors.tei.xml,19,LSCO
5970,PR04909084-CC.superconductors.tei.xml,19,T2201
5971,PR04909084-CC.superconductors.tei.xml,19,T2201
5972,PR04909084-CC.superconductors.tei.xml,19,underdoped LSCO
5973,PR04909084-CC.superconductors.tei.xml,19,underdoped YBCO
5974,PR04909084-CC.superconductors.tei.xml,19,underdoped LSCO
5975,PR04909084-CC.superconductors.tei.xml,20,"La 2- x Sr x CuO 4 films: x = 0.06, 0.15, 0.21, 0.30"
5976,PR04909084-CC.superconductors.tei.xml,21,"La 2-x Sr x CuO 4 films: x = 0.06, 0.15, 0.21, 0.30"
5977,PR04909084-CC.superconductors.tei.xml,22,LSCO films
5978,PR04909084-CC.superconductors.tei.xml,22,LSCO powders
5979,PR04909084-CC.superconductors.tei.xml,23,overdoped LSCO film
5980,PR04909084-CC.superconductors.tei.xml,24,overdoped LSCO films
5981,PR04909084-CC.superconductors.tei.xml,24,YBCO
